# Constructed from biom file
#OTU ID	007-1	011-1	014-1	021-1	023-1	024-1	026-1	027-1	028-1	029-1	030-1	033-1	034-1	035-1	037-1	038-1	039-1	040-1	041-1	043-1	044-1	046-1	047-1	050-1	051-1	052-1	055-1	057-1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.000374158144176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113571834185	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.000249438762784	0.0	0.0	0.000158052789632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004173290938	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0057668048297	0.0206922498119	0.00794429187917	0.00513271740724	0.0	0.0010066148979	0.225991519082	0.0275044722719	0.000346200450061	0.155523944998	0.000147188695908	0.000542225837061	0.015562966492	0.00523199779705	0.00465296626599	0.00156103652825	0.00305307656177	0.000352692217258	0.0	0.00979509119568	0.191596194503	0.0117484450587	0.0184817170111	0.698466780239	0.000892288081581	0.000101853738032	0.00103337811305	0.00089928057554
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.000997755051135	0.0	0.000865501125151	0.000474158368895	0.0	0.000135556459265	0.0	0.000137684152554	0.0	0.00140493287543	0.0	0.0	0.0	0.0	0.000396405919662	0.0	0.0	0.00397501419648	0.00012746972594	0.0	0.000103337811305	6.42343268243e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.000360425301856	0.000376222723853	9.80776775206e-05	0.000146649068778	0.0	0.0	0.0144674482415	0.0	0.0	0.00126442231705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189286390309	0.00012746972594	0.0	0.0	6.42343268243e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0	0.00489089541008	9.80776775206e-05	0.000293298137557	0.000175870559268	0.000575208513086	0.000498877525567	0.000894454382826	0.0	0.000316105579263	0.0	0.000406669377796	0.00015880578053	0.0	0.0	0.000156103652825	0.000117426021606	0.000117564072419	9.7742156192e-05	0.000225174510245	0.00184989429175	0.0	0.000198728139905	0.00246072307401	0.00038240917782	0.000203707476064	0.0	0.000128468653649
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__	0.00342404036763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00473215975771	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__;f__	0.0	0.0	0.0	0.0	0.000175870559268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00122000813339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000518313752592	0.0	0.0	0.00025493945188	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017310022503	0.0244981823929	0.00794818957904	0.0	0.0	0.0	0.0	0.0	0.0	0.000352692217258	0.0	0.0	0.0	0.0	0.00278219395866	0.0	0.0158062460166	0.0	0.0	0.0110483042138
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000158052789632	0.000441566087724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
