# Constructed from biom file
#OTU ID	007-1	011-1	014-1	021-1	023-1	024-1	026-1	027-1	028-1	029-1	030-1	033-1	034-1	035-1	037-1	038-1	039-1	040-1	041-1	043-1	044-1	046-1	047-1	050-1	051-1	052-1	055-1	057-1
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas;s__	0.0	0.0	0.0	0.0020530869629	0.000527611677805	0.0	0.0	0.000223613595707	0.0	0.0	0.00235501913453	0.00122000813339	0.0	0.000413052457662	0.0	0.0	0.00152653828088	0.0	9.7742156192e-05	0.000112587255123	0.0	0.000172771250864	0.000596184419714	0.0	0.000764818355641	0.0	0.00330680996177	0.000513874614594
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter;s__	0.0	0.0	0.000588466065124	0.00307963044435	0.000703482237074	0.0	0.0	0.000447227191413	0.0	0.000158052789632	0.00647630261996	0.00393113731869	0.000794028902652	0.000963789067878	0.000193873594416	0.0	0.00140911225928	0.000705384434517	0.00371420193529	0.000112587255123	0.0	0.000863856254319	0.0	0.0	0.00012746972594	0.000305561214097	0.00165340498088	0.000128468653649
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__;s__	0.0	0.0	0.0	0.00190643789412	0.0	0.0	0.0	0.0	0.0	0.000158052789632	0.0	0.0	0.00269969826902	0.0	0.0	0.0	0.0	0.0	0.0	0.000112587255123	0.0	0.0	0.00158982511924	0.0	0.000892288081581	0.0	0.0	0.00102774922919
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella;s__	0.0	0.0	0.0	0.0114386273647	0.00228631727049	0.000287604256543	0.0	0.0	0.0	0.0	0.00471003826906	0.0035244679409	0.0	0.0	0.00135711516092	0.000468310958476	0.0	0.000822948506936	0.0	0.0010132852961	0.0	0.0	0.000794912559618	0.0	0.000892288081581	0.0	0.0	0.00192702980473
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella];s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00706505740359	0.000542225837061	0.0	0.0	0.0	0.00171714018108	0.0	0.0	0.0210145635813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015880578053	0.0	0.0	0.0	0.0	0.000117564072419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__;s__	0.0	0.0	0.0	0.0	0.000175870559268	0.000719010641357	0.000249438762784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00140493287543	0.0	0.0	0.000293226468576	0.0	0.0	0.0	0.0	0.0	0.0	0.00112039111835	0.0	0.00147738951696
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.00124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__;s__	0.000360425301856	0.00752445447705	0.0166732051785	0.0	0.000351741118537	0.00762151279839	0.00386630082315	0.00178890876565	0.000346200450061	0.00205468626521	0.000147188695908	0.000135556459265	0.000635223122122	0.000550736610216	0.0	0.00265376209803	0.000821982151245	0.0	0.0	0.000450349020491	0.00264270613108	0.0081202487906	0.00139109697933	0.0	0.00497131931166	0.000712976166225	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000294377391816	0.0	0.0	0.0	0.0	0.000624414611302	0.0	0.0	0.0	0.0	0.000132135306554	0.0	0.0	0.0	0.0	0.00427785699735	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	0.0	0.000376222723853	0.000392310710082	0.0	0.0	0.000287604256543	0.00261910700923	0.0	0.0	0.0	0.0	0.0	0.0	0.000137684152554	0.0	0.0	0.000117426021606	0.0	9.7742156192e-05	0.0	0.000132135306554	0.0	0.0	0.0	0.0	0.00101853738032	0.00020667562261	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__equorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203707476064	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__sciuri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203707476064	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__;s__	0.000360425301856	0.00225733634312	0.0	0.000146649068778	0.000879352796342	0.0	0.000124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.000550736610216	0.0	0.0	0.0	0.0	0.0	0.0	0.000396405919662	0.0	0.0	0.0	0.00050987890376	0.000101853738032	0.0	0.000128468653649
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__;s__	0.0	0.00112866817156	0.0	0.000146649068778	0.000175870559268	0.0	0.000374158144176	0.00245974955277	0.00017310022503	0.0	0.0	0.000135556459265	0.0	0.000137684152554	0.0	0.000312207305651	0.0	0.0	0.0	0.0	0.000132135306554	0.0	0.0	0.0	0.0006373486297	0.000509268690161	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__Gemella;s__	0.000180212650928	0.00827689992476	0.0	0.000146649068778	0.000703482237074	0.0	0.000124719381392	0.0	0.00017310022503	0.0	0.0	0.000406669377796	0.0	0.000137684152554	0.0	0.00109272556978	0.000352278064819	0.0	0.0	0.000225174510245	0.000264270613108	0.0	0.000198728139905	0.000378572780617	0.00101975780752	0.000101853738032	0.00020667562261	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__;s__	0.0	0.00451467268623	0.00147116516281	0.0	0.0	0.00143802128271	0.00162135195809	0.000447227191413	0.0	0.000316105579263	0.000588754783633	0.0	0.0	0.000137684152554	0.0	0.000936621916953	0.000117426021606	0.0	0.000684195093344	0.0	0.000792811839323	0.0	0.0	0.000567859170926	0.0	0.00183336728458	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__;s__	0.0	0.000752445447705	0.0	0.0	0.0	0.0	0.0	0.00134168157424	0.00017310022503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.7742156192e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000101853738032	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00134168157424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132135306554	0.0	0.000198728139905	0.0	0.0	0.000305561214097	0.0	6.42343268243e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__	0.0	0.000376222723853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137684152554	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000712976166225	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alkalibacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000305561214097	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alloiococcus;s__	0.0	0.000376222723853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147188695908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025493945188	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__	0.0	0.00188111361926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203707476064	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Marinilactibacillus;s__psychrotolerans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203707476064	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.000124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__	0.0	0.000376222723853	0.0	0.0	0.0	0.0	0.0	0.000223613595707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Desemzia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000624414611302	0.0	0.000117564072419	0.0	0.0	0.00066067653277	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__	0.000180212650928	0.0191873589165	0.00255001961554	0.0	0.000527611677805	0.00244463618062	0.00124719381392	0.00201252236136	0.000692400900121	0.000158052789632	0.000588754783633	0.00122000813339	0.00015880578053	0.000413052457662	0.0	0.00390259132064	0.0	0.000235128144839	9.7742156192e-05	0.0	0.00264270613108	0.000518313752592	0.000198728139905	0.00113571834185	0.0	0.00478712568751	0.0	0.000128468653649
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__;s__	0.0	0.00413844996238	0.000392310710082	0.0	0.0	0.0	0.00810675979047	0.00268336314848	0.00121170157521	0.0	0.000147188695908	0.0	0.0	0.0	0.0	0.0012488292226	0.000939408172851	0.0	0.0	0.0	0.0	0.0	0.0	0.00170357751278	0.0	0.0	0.0	6.42343268243e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	0.00090106325464	0.00489089541008	0.000686543742644	0.0	0.0	0.0	0.0291843352457	0.00447227191413	0.0017310022503	0.0	0.000147188695908	0.0	0.00015880578053	0.00316673550874	0.000193873594416	0.0193568529504	0.00199624236731	0.000117564072419	0.0	0.0	0.00647463002114	0.0	0.0	0.00492144614802	0.0	0.000101853738032	0.0	0.00269784172662
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__casseliflavus	0.0	0.0	0.0	0.0	0.0	0.0	0.00212022948366	0.000223613595707	0.0	0.0	0.0	0.0	0.0	0.000137684152554	0.0	0.000312207305651	0.000117426021606	0.0	0.0	0.0	0.000132135306554	0.0	0.0	0.0	0.0	0.0	0.0	0.000256937307297
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__cecorum	0.0	0.000752445447705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137684152554	0.0	0.0	0.000117426021606	0.0	0.0	0.0	0.0	0.0	0.0	0.000189286390309	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__haemoperoxidus	0.000180212650928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117426021606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.42343268243e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__sulfureus	0.0	0.0	0.0	0.0	0.0	0.0	0.000124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.000132135306554	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus;s__	0.0	0.012791572611	0.000392310710082	0.0	0.000175870559268	0.0	0.000748316288351	0.00067084078712	0.000519300675091	0.0	0.0	0.0	0.0	0.000275368305108	0.0	0.00265376209803	0.0	0.0	0.0	0.0	0.000264270613108	0.000172771250864	0.000198728139905	0.000946431951543	0.00025493945188	0.000101853738032	0.000103337811305	6.42343268243e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__;s__	0.000360425301856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000476417341591	0.0	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	0.525860515408	0.00263355906697	0.000294233032562	0.0	0.0	0.00115041702617	0.000374158144176	0.00067084078712	0.0	0.0	0.0	0.000135556459265	0.000317611561061	0.00206526228831	0.0	0.000156103652825	0.0127994363551	0.0	0.0	0.000225174510245	0.0	0.0	0.0	0.000189286390309	0.00305927342256	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__agilis	0.000360425301856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__brevis	0.000180212650928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038240917782	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__coleohominis	0.00090106325464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__delbrueckii	0.0	0.0	0.000294233032562	0.0	0.0	0.000143802128271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__iners	0.000180212650928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__mucosae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137684152554	0.0	0.0	0.00164396430249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__plantarum	0.000180212650928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000468310958476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__reuteri	0.00144170120742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000476417341591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__ruminis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00192757813576	0.00794881737107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__salivarius	0.0	0.0	0.0	0.0	0.0	0.000143802128271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__vaginalis	0.0106325464048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__zeae	0.00414489097135	0.0	0.0	0.0	0.0	0.0	0.0	0.000894454382826	0.0	0.0	0.0	0.000135556459265	0.0	0.0	0.000581620783249	0.000156103652825	0.000704556129638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__	0.00108127590557	0.0	0.0	0.0	0.0	0.0	0.0	0.000223613595707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265376209803	0.00681070925317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__acidilactici	0.0322580645161	0.0	0.0	0.0	0.0	0.0	0.000124719381392	0.00067084078712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00530752419607	0.000587130108032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__cellicola	0.000180212650928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__damnosus	0.000180212650928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__;s__	0.0	0.0	0.000196155355041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117426021606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc;s__	0.000180212650928	0.0	0.000686543742644	0.0	0.0	0.0	0.000873035669743	0.0	0.000519300675091	0.0	0.0	0.000813338755592	0.0	0.0	0.0	0.00109272556978	0.0	0.0	0.000390968624768	0.0	0.000792811839323	0.0	0.0	0.000567859170926	0.0006373486297	0.0028519046649	0.0	0.000128468653649
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc;s__mesenteroides	0.0	0.0	0.000490388387603	0.0	0.0	0.000143802128271	0.0	0.0	0.00017310022503	0.0	0.0	0.0	0.0	0.0	0.0	0.000156103652825	0.0	0.0	0.0	0.0	0.000132135306554	0.0	0.0	0.0	0.0	0.000407414952129	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;s__confusa	0.0	0.0	0.000294233032562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117426021606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;s__paramesenteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117426021606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;s__thailandensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000234852043213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__;s__	0.000540637952784	0.00150489089541	0.0	0.0	0.0	0.0	0.000124719381392	0.000223613595707	0.00017310022503	0.0	0.0	0.000271112918531	0.0	0.000413052457662	0.0	0.0012488292226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000189286390309	0.0	0.000101853738032	0.000103337811305	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__	0.000180212650928	0.000376222723853	0.00343271871322	0.0	0.0	0.0104975553638	0.00498877525567	0.000223613595707	0.00882811147654	0.000158052789632	0.000294377391816	0.000677782296326	0.0	0.0	0.000193873594416	0.000780518264127	0.000117426021606	0.0	0.000195484312384	0.0	0.00383192389006	0.000518313752592	0.000198728139905	0.0	0.000892288081581	0.0241393359136	0.000310013433915	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__garvieae	0.0	0.00489089541008	9.80776775206e-05	0.0	0.0	0.0	0.000374158144176	0.00134168157424	0.0	0.0	0.0	0.0	0.0	0.000137684152554	0.0	0.0	0.000352278064819	0.0	0.0	0.000112587255123	0.0	0.0	0.0	0.000189286390309	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.0153180753289	0.061324303988	0.181541781091	0.00982548760815	0.00457263454098	0.168967500719	0.00897979546021	0.0614937388193	0.0133287173273	0.0145408566461	0.000441566087724	0.00271112918531	0.00333492139114	0.0128046261875	0.000969367972082	0.221354979707	0.0853687177078	0.00105807665178	0.00684195093344	0.00405314118442	0.141384778013	0.0157221838286	0.00635930047695	0.015332197615	0.0145315487572	0.012528009778	0.00237676966002	0.00147738951696
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__anginosus	0.0	0.0	9.80776775206e-05	0.0	0.0	0.000431406384814	0.0	0.0	0.0	0.0	0.0	0.000135556459265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000337761765368	0.000264270613108	0.0	0.0	0.000189286390309	0.00050987890376	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__infantis	0.0	0.000752445447705	0.0	0.0	0.000175870559268	0.0	0.000124719381392	0.000223613595707	0.00017310022503	0.0	0.0	0.0	0.0	0.0	0.0	0.00187324383391	0.0	0.0	0.0	0.0	0.000264270613108	0.000172771250864	0.0	0.0	0.00050987890376	0.0	0.0	0.000578108941418
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__minor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017310022503	0.0	0.0	0.0	0.0	0.0	0.0	0.00109272556978	0.000587130108032	0.0	0.0	0.0	0.0	0.0	0.0	0.000189286390309	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter;s__	0.0	0.0	0.0	0.0	0.00298979950756	0.00517687661777	0.000124719381392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012488292226	0.0	0.0	0.000293226468576	0.000225174510245	0.0	0.0	0.0	0.0	0.0	0.003157465879	0.0	0.00250513874615
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.000175870559268	0.0	0.0	0.0	0.0	0.000158052789632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198728139905	0.0	0.00012746972594	0.0	0.0	6.42343268243e-05
